return_id,order_id,return_reason,refund_amount,return_date
2945,16832,Late Delivery,48537.83,2024-11-21
2946,44011,Quality Issue,18611.0,2024-10-30
2947,25058,Wrong Item,21421.39,2026-05-05
2948,5075,Quality Issue,38512.84,2025-02-03
2949,30637,Quality Issue,49125.24,2025-11-04
2950,9227,Quality Issue,29096.34,2025-04-11
2951,7519,Wrong Item,2528.6,2025-03-17
2952,19089,Late Delivery,15667.02,2024-12-23
2953,33142,Late Delivery,6605.32,2025-01-19
2954,24651,Changed Mind,43550.59,2026-05-05
2955,48899,Quality Issue,21487.79,2025-06-09
2956,24837,Changed Mind,34112.74,2026-02-04
2957,43504,Wrong Item,38043.49,2025-08-12
2958,246,Late Delivery,430.17,2025-02-12
2959,23604,Late Delivery,25469.55,2024-11-20
2960,33996,Quality Issue,38081.62,2024-10-01
2961,38710,Wrong Item,1818.31,2024-09-24
2962,2470,Damaged Product,28120.3,2026-01-24
2963,46689,Quality Issue,38494.19,2025-05-17
2964,29292,Damaged Product,34689.77,2025-07-25
2965,19195,Wrong Item,44992.88,2025-04-06
2966,9690,Wrong Item,32243.2,2024-09-12
2967,39194,Changed Mind,20116.35,2025-10-29
2968,22365,Damaged Product,16215.06,2026-02-20
2969,41599,Late Delivery,39842.75,2026-04-11
2970,16165,Damaged Product,26918.71,2024-10-08
2971,22877,Quality Issue,46073.4,2026-03-21
2972,39499,Late Delivery,11494.12,2025-01-08
2973,25595,Quality Issue,28020.5,2025-12-14
2974,3094,Damaged Product,27679.19,2026-05-21
2975,13383,Changed Mind,5413.23,2025-12-23
2976,17843,Wrong Item,28623.97,2025-03-10
2977,15318,Damaged Product,32420.21,2025-02-22
2978,15695,Quality Issue,29992.71,2025-02-01
2979,26947,Wrong Item,40407.93,2024-10-06
2980,21011,Wrong Item,26119.42,2024-12-03
2981,29189,Damaged Product,357.43,2025-09-12
2982,1864,Late Delivery,28743.62,2025-07-25
2983,14556,Quality Issue,31962.6,2026-02-18
2984,24730,Changed Mind,34004.32,2024-09-15
2985,19402,Damaged Product,9410.1,2026-03-07
2986,3677,Damaged Product,13570.1,2025-08-31
2987,205,Late Delivery,13564.24,2025-08-01
2988,43729,Late Delivery,24933.67,2025-06-03
2989,40906,Quality Issue,4981.85,2025-02-24
2990,45496,Quality Issue,41957.87,2024-08-01
2991,5815,Quality Issue,24427.21,2024-06-28
2992,27678,Late Delivery,43084.67,2024-06-25
2993,11257,Wrong Item,18766.7,2026-03-24
2994,9137,Damaged Product,7267.12,2024-08-18
2995,41096,Late Delivery,7677.47,2025-06-08
2996,3934,Late Delivery,48604.64,2024-11-10
2997,40976,Late Delivery,19848.73,2025-08-13
2998,48201,Damaged Product,8553.56,2025-09-04
2999,18231,Quality Issue,38858.07,2024-08-17
3000,44462,Changed Mind,18237.53,2025-06-04
3001,34406,Late Delivery,26795.74,2024-11-26
3002,46900,Damaged Product,15597.58,2025-05-28
3003,7374,Quality Issue,49449.91,2025-07-27
3004,35783,Damaged Product,26897.18,2025-07-03
3005,32512,Quality Issue,12440.61,2025-11-04
3006,785,Quality Issue,38347.37,2025-07-23
3007,29318,Damaged Product,38517.91,2026-01-28
3008,10626,Quality Issue,16635.29,2025-10-14
3009,44768,Late Delivery,49657.03,2025-09-29
3010,18887,Quality Issue,43272.62,2024-07-21
3011,38366,Late Delivery,35187.12,2026-04-25
3012,37425,Late Delivery,22294.75,2025-10-28
3013,5099,Damaged Product,31977.63,2025-09-11
3014,1749,Quality Issue,38932.83,2024-08-27
3015,49664,Changed Mind,40131.2,2026-01-03
3016,26027,Wrong Item,35826.46,2024-06-18
3017,1872,Changed Mind,47325.33,2024-08-16
3018,1954,Changed Mind,48172.9,2026-02-05
3019,705,Late Delivery,22067.09,2025-12-20
3020,3472,Damaged Product,29744.59,2025-07-25
3021,23624,Damaged Product,44599.94,2026-04-15
3022,17804,Damaged Product,40686.92,2026-04-02
3023,13787,Late Delivery,28755.97,2024-07-17
3024,41645,Damaged Product,18402.84,2026-02-25
3025,19110,Quality Issue,27829.15,2024-05-22
3026,38830,Late Delivery,5206.48,2026-01-19
3027,12708,Quality Issue,3091.41,2026-01-18
3028,15759,Damaged Product,9066.65,2025-05-25
3029,33128,Changed Mind,47518.05,2025-12-30
3030,28276,Wrong Item,4176.1,2024-12-24
3031,19385,Damaged Product,27138.73,2024-05-21
3032,29061,Changed Mind,38170.66,2025-01-13
3033,17451,Late Delivery,42678.39,2025-07-14
3034,4416,Wrong Item,28164.71,2024-08-03
3035,577,Late Delivery,9688.82,2024-07-23
3036,4719,Wrong Item,3188.61,2026-05-14
3037,35485,Changed Mind,43642.84,2024-10-09
3038,1025,Late Delivery,16767.93,2025-05-31
3039,10946,Damaged Product,34267.07,2026-03-06
3040,11574,Late Delivery,39238.91,2024-05-30
3041,3030,Quality Issue,32900.37,2026-03-22
3042,4713,Changed Mind,11573.85,2026-05-13
3043,11769,Quality Issue,40285.48,2026-02-13
3044,3655,Late Delivery,49628.17,2024-08-03
3045,40418,Late Delivery,23243.96,2025-01-10
3046,24996,Wrong Item,25462.46,2026-02-20
3047,39390,Wrong Item,21334.98,2024-11-11
3048,31454,Wrong Item,29572.85,2025-11-24
3049,18817,Changed Mind,49598.53,2026-03-13
3050,23443,Wrong Item,9008.08,2026-03-05
3051,3404,Damaged Product,6917.76,2025-01-02
3052,41713,Changed Mind,28846.19,2025-06-20
3053,44854,Quality Issue,30029.49,2025-08-20
3054,48182,Changed Mind,19044.06,2025-03-05
3055,43208,Late Delivery,10498.3,2026-03-01
3056,27824,Quality Issue,47944.08,2025-03-04
3057,41179,Damaged Product,32395.8,2025-02-17
3058,42419,Late Delivery,21335.18,2024-05-24
3059,2397,Changed Mind,31003.81,2026-01-14
3060,37620,Late Delivery,41321.35,2025-09-27
3061,21620,Damaged Product,311.16,2025-04-02
3062,46950,Late Delivery,35375.59,2025-11-08
3063,43574,Late Delivery,37025.41,2025-06-24
3064,44292,Wrong Item,19015.68,2025-02-25
3065,36241,Late Delivery,7724.97,2024-05-21
3066,49863,Wrong Item,13614.64,2024-07-02
3067,31555,Changed Mind,7743.51,2026-01-29
3068,21823,Damaged Product,33163.0,2024-08-03
3069,46579,Damaged Product,28637.87,2025-12-27
3070,33148,Late Delivery,24398.26,2024-09-10
3071,13730,Changed Mind,16789.63,2024-09-12
3072,8207,Wrong Item,39325.2,2025-01-28
3073,46651,Changed Mind,18499.31,2025-01-24
3074,47709,Late Delivery,9478.17,2026-04-12
3075,34949,Changed Mind,13327.49,2025-04-22
3076,7863,Wrong Item,47250.87,2024-09-23
3077,24897,Late Delivery,28026.25,2025-09-24
3078,42582,Changed Mind,20782.08,2026-04-06
3079,6382,Late Delivery,1926.86,2024-08-07
3080,12696,Quality Issue,33409.58,2025-01-01
3081,36869,Late Delivery,26674.66,2025-12-25
3082,20470,Changed Mind,46948.77,2024-12-06
3083,49121,Damaged Product,14112.24,2025-10-25
3084,30258,Quality Issue,36083.35,2024-05-24
3085,16198,Late Delivery,34322.99,2026-05-17
3086,9852,Damaged Product,38680.63,2025-11-24
3087,5131,Damaged Product,42512.67,2026-04-10
3088,16480,Quality Issue,22221.61,2025-06-08
3089,11356,Late Delivery,31805.67,2025-09-20
3090,46586,Wrong Item,1280.52,2024-11-13
3091,41222,Changed Mind,680.37,2025-11-22
3092,17614,Damaged Product,15647.0,2025-03-30
3093,18755,Damaged Product,27887.1,2024-08-25
3094,44565,Wrong Item,24057.93,2025-10-11
3095,36028,Wrong Item,39554.69,2025-11-28
3096,46140,Changed Mind,24482.94,2025-10-30
3097,19360,Wrong Item,27001.27,2026-03-24
3098,37861,Damaged Product,10810.06,2025-07-12
3099,9863,Damaged Product,6542.17,2026-05-12
3100,49623,Quality Issue,24011.29,2025-02-06
3101,2504,Damaged Product,19826.46,2024-09-04
3102,33570,Changed Mind,36639.71,2024-10-14
3103,15735,Quality Issue,25577.09,2024-06-11
3104,39773,Late Delivery,14082.4,2026-02-19
3105,3335,Quality Issue,40444.7,2026-02-22
3106,48844,Changed Mind,11604.62,2025-07-25
3107,23328,Changed Mind,7504.99,2025-06-24
3108,49363,Quality Issue,10992.14,2024-09-03
3109,33065,Quality Issue,4299.22,2026-02-18
3110,3618,Wrong Item,20470.32,2024-09-02
3111,37658,Quality Issue,13786.63,2024-09-24
3112,43511,Damaged Product,47743.08,2026-02-02
3113,8412,Damaged Product,39635.75,2026-02-25
3114,42445,Wrong Item,10416.81,2025-06-15
3115,28994,Changed Mind,24982.26,2024-07-18
3116,22883,Wrong Item,17042.39,2024-12-11
3117,11056,Late Delivery,10182.33,2024-07-15
3118,17952,Changed Mind,46137.52,2024-11-14
3119,28018,Quality Issue,38462.83,2024-11-13
3120,12050,Late Delivery,34913.44,2026-04-15
3121,23180,Changed Mind,8461.62,2025-08-19
3122,30988,Changed Mind,23871.98,2025-12-17
3123,37852,Changed Mind,21401.25,2025-10-17
3124,43463,Late Delivery,44781.85,2024-08-08
3125,15236,Wrong Item,11682.74,2024-10-19
3126,5069,Late Delivery,34492.94,2025-04-27
3127,46171,Changed Mind,34169.23,2025-10-23
3128,2260,Changed Mind,32116.16,2026-05-17
3129,45133,Wrong Item,15378.46,2024-12-19
3130,19529,Changed Mind,22916.66,2024-07-25
3131,32385,Quality Issue,31525.77,2024-12-17
3132,41603,Changed Mind,47603.5,2024-11-23
3133,12252,Quality Issue,16454.86,2025-12-19
3134,10505,Damaged Product,17319.12,2025-09-10
3135,35757,Damaged Product,48970.95,2025-02-26
3136,33015,Wrong Item,11258.88,2024-07-15
3137,45677,Changed Mind,44686.01,2025-07-24
3138,23760,Damaged Product,14857.82,2025-04-30
3139,39145,Damaged Product,48960.62,2024-08-27
3140,49735,Wrong Item,31929.67,2026-03-09
3141,15884,Wrong Item,39331.12,2024-11-15
3142,45854,Damaged Product,32629.0,2025-03-05
3143,22296,Late Delivery,17455.54,2025-05-22
3144,15489,Changed Mind,46963.8,2025-09-18
3145,21539,Wrong Item,3092.87,2026-04-16
3146,30276,Wrong Item,38720.49,2024-12-13
3147,18328,Changed Mind,48582.74,2024-07-13
3148,26602,Changed Mind,21314.12,2025-10-11
3149,41929,Late Delivery,9972.47,2025-11-27
3150,41420,Quality Issue,29609.71,2024-10-11
3151,3140,Changed Mind,7322.48,2025-09-14
3152,8476,Wrong Item,7253.16,2024-12-11
3153,6174,Wrong Item,6930.24,2025-04-22
3154,42317,Late Delivery,24729.17,2024-12-31
3155,12707,Wrong Item,31935.07,2024-12-28
3156,19722,Wrong Item,31546.45,2026-02-19
3157,34968,Damaged Product,28599.01,2024-06-21
3158,44735,Changed Mind,46979.94,2025-07-31
3159,33392,Changed Mind,32534.73,2025-07-19
3160,11985,Wrong Item,46164.84,2025-03-24
3161,3055,Quality Issue,26961.59,2026-01-05
3162,3150,Damaged Product,42705.43,2025-11-10
3163,11756,Wrong Item,48916.87,2025-03-02
3164,10523,Changed Mind,25153.28,2024-07-12
3165,26802,Wrong Item,46642.85,2025-10-10
3166,35581,Quality Issue,4804.48,2024-08-04
3167,29078,Damaged Product,18779.87,2025-07-30
3168,25037,Damaged Product,7581.65,2025-10-22
3169,14817,Quality Issue,22327.34,2026-01-15
3170,30501,Changed Mind,11250.67,2024-07-30
3171,36484,Wrong Item,45969.21,2025-04-18
3172,2744,Quality Issue,24666.86,2024-07-26
3173,13124,Wrong Item,12455.18,2025-07-05
3174,41747,Damaged Product,31258.61,2025-06-30
3175,28797,Changed Mind,35374.65,2026-04-19
3176,23269,Quality Issue,25126.06,2025-06-07
3177,42798,Wrong Item,9182.17,2024-10-02
3178,37238,Late Delivery,34052.78,2025-12-19
3179,44659,Damaged Product,9278.77,2024-11-26
3180,10526,Late Delivery,2467.56,2024-07-21
3181,27210,Wrong Item,21527.94,2025-08-02
3182,2861,Changed Mind,41216.39,2024-11-20
3183,47098,Damaged Product,46782.85,2025-07-12
3184,24461,Quality Issue,14811.26,2026-01-07
3185,22437,Quality Issue,15107.98,2024-11-18
3186,12952,Damaged Product,40525.95,2024-09-25
3187,27501,Changed Mind,33879.29,2025-11-01
3188,39951,Quality Issue,17563.61,2026-04-12
3189,22322,Changed Mind,4650.76,2024-12-05
3190,39209,Late Delivery,8008.42,2026-01-05
3191,20644,Changed Mind,9083.99,2026-04-07
3192,40104,Wrong Item,31271.31,2025-08-18
3193,9233,Quality Issue,14273.18,2025-07-31
3194,2979,Damaged Product,12129.57,2024-10-07
3195,3980,Late Delivery,17928.69,2025-12-16
3196,12588,Damaged Product,29214.68,2024-08-07
3197,6888,Late Delivery,39994.25,2025-10-24
3198,39047,Wrong Item,33628.66,2025-09-28
3199,47722,Wrong Item,45645.21,2025-11-26
3200,27668,Changed Mind,5120.17,2024-09-22
3201,8576,Quality Issue,25016.27,2025-10-12
3202,5074,Quality Issue,20098.45,2025-04-17
3203,12183,Wrong Item,33066.99,2025-10-24
3204,29007,Quality Issue,6949.33,2024-09-30
3205,433,Late Delivery,34637.41,2025-01-15
3206,39567,Wrong Item,517.98,2024-06-03
3207,31996,Damaged Product,25106.19,2024-11-02
3208,18006,Quality Issue,25652.56,2024-12-11
3209,10060,Wrong Item,13727.41,2026-01-11
3210,6209,Damaged Product,42453.55,2025-09-03
3211,1574,Wrong Item,45584.35,2024-07-01
3212,5972,Late Delivery,34578.82,2025-04-20
3213,15585,Late Delivery,8750.6,2025-11-10
3214,10156,Changed Mind,42025.9,2025-01-20
3215,23614,Damaged Product,17971.78,2024-10-31
3216,4320,Damaged Product,24274.16,2024-10-14
3217,23734,Damaged Product,44497.73,2025-03-21
3218,33246,Changed Mind,17098.03,2025-07-05
3219,27585,Quality Issue,44812.46,2024-07-09
3220,27518,Damaged Product,26298.1,2025-02-14
3221,37893,Wrong Item,37973.17,2025-09-02
3222,7354,Damaged Product,4610.73,2026-02-14
3223,48578,Changed Mind,49227.89,2025-01-25
3224,30685,Quality Issue,25243.0,2025-08-22
3225,14818,Wrong Item,16264.82,2025-09-30
3226,30232,Changed Mind,18236.88,2026-04-20
3227,16422,Changed Mind,32574.7,2024-09-28
3228,42745,Late Delivery,22872.61,2026-02-23
3229,18125,Late Delivery,2932.3,2024-08-28
3230,47826,Changed Mind,11145.13,2025-07-11
3231,18037,Late Delivery,23616.23,2025-02-07
3232,36605,Quality Issue,44600.15,2025-05-19
3233,2933,Late Delivery,20373.62,2024-10-19
3234,37456,Changed Mind,17132.43,2024-09-27
3235,29272,Changed Mind,5015.6,2026-02-17
3236,41519,Damaged Product,15254.09,2025-11-09
3237,7995,Wrong Item,15669.37,2025-07-06
3238,33889,Late Delivery,33179.19,2025-06-01
3239,19280,Damaged Product,18789.68,2024-08-14
3240,7026,Late Delivery,20075.47,2025-08-31
3241,29519,Quality Issue,22573.61,2025-05-25
3242,30883,Changed Mind,32047.9,2024-08-02
3243,31452,Quality Issue,8676.86,2025-04-12
3244,10963,Changed Mind,8129.7,2025-07-04
3245,10352,Quality Issue,44682.98,2025-10-20
3246,26070,Quality Issue,43019.17,2025-09-13
3247,32293,Wrong Item,18333.74,2024-07-27
3248,21708,Damaged Product,3731.6,2026-01-08
3249,21477,Changed Mind,39434.61,2025-09-23
3250,38615,Changed Mind,6717.97,2024-07-18
3251,2695,Changed Mind,17453.89,2025-02-12
3252,14034,Quality Issue,46291.35,2025-11-27
3253,49329,Quality Issue,2489.15,2025-03-03
3254,42883,Changed Mind,18422.61,2025-05-03
3255,17667,Quality Issue,19832.17,2025-06-02
3256,8289,Quality Issue,7302.98,2026-02-11
3257,40501,Late Delivery,23465.57,2025-09-05
3258,41665,Damaged Product,47026.92,2025-10-31
3259,42213,Damaged Product,5565.84,2026-02-15
3260,9673,Late Delivery,38159.41,2025-05-07
3261,21807,Late Delivery,3110.33,2025-01-03
3262,17334,Late Delivery,20486.36,2024-12-06
3263,14877,Quality Issue,10012.73,2024-07-23
3264,20197,Quality Issue,16140.83,2026-01-12
3265,33755,Quality Issue,22250.34,2024-08-31
3266,35957,Damaged Product,27559.18,2026-03-22
3267,3468,Changed Mind,6068.88,2025-11-07
3268,35863,Changed Mind,9144.03,2024-10-20
3269,17946,Late Delivery,4796.64,2025-05-07
3270,6507,Quality Issue,3048.24,2024-06-23
3271,18619,Late Delivery,16297.65,2026-02-06
3272,21219,Quality Issue,7308.09,2025-03-22
3273,11514,Changed Mind,40752.07,2026-04-05
3274,42570,Damaged Product,39754.88,2025-07-30
3275,10831,Late Delivery,27906.79,2025-11-08
3276,49419,Quality Issue,18673.8,2024-09-29
3277,7911,Wrong Item,44571.6,2025-06-04
3278,29767,Quality Issue,35311.62,2025-02-04
3279,2591,Damaged Product,29147.58,2025-05-11
3280,40566,Quality Issue,18913.3,2024-06-27
3281,29218,Changed Mind,30806.83,2024-06-27
3282,44613,Late Delivery,39012.15,2026-05-16
3283,36941,Late Delivery,42816.58,2024-10-28
3284,3664,Quality Issue,30334.76,2026-04-02
3285,33592,Damaged Product,12997.37,2025-01-20
3286,31349,Damaged Product,42378.96,2024-06-18
3287,27933,Damaged Product,4190.0,2026-04-22
3288,10710,Wrong Item,38019.97,2024-08-23
3289,44967,Wrong Item,45865.38,2025-12-11
3290,9304,Damaged Product,17141.35,2024-07-12
3291,9021,Changed Mind,1027.15,2024-12-23
3292,25413,Quality Issue,11879.76,2025-03-23
3293,41055,Damaged Product,32343.83,2024-07-17
3294,49308,Damaged Product,6253.01,2025-03-02
3295,17701,Damaged Product,14618.77,2024-07-25
3296,43671,Quality Issue,9108.82,2025-07-24
3297,9857,Damaged Product,29692.68,2024-07-20
3298,11190,Damaged Product,1022.85,2025-09-19
3299,44433,Changed Mind,47979.97,2025-11-23
3300,6350,Late Delivery,26784.01,2025-09-08
3301,29388,Late Delivery,6693.76,2026-04-05
3302,30216,Changed Mind,1011.84,2025-05-12
3303,6942,Damaged Product,43798.23,2025-06-05
3304,35488,Wrong Item,37071.88,2025-09-14
3305,14744,Damaged Product,31399.11,2025-12-23
3306,43095,Wrong Item,29507.27,2024-05-23
3307,20963,Changed Mind,45048.94,2026-04-29
3308,18032,Changed Mind,41735.91,2024-11-05
3309,21324,Late Delivery,6246.4,2025-08-20
3310,33590,Changed Mind,10372.19,2026-04-21
3311,12798,Quality Issue,43395.77,2026-05-01
3312,45518,Late Delivery,46458.21,2024-06-22
3313,10729,Wrong Item,45085.74,2024-09-05
3314,46837,Quality Issue,25137.09,2026-01-06
3315,20990,Changed Mind,6851.42,2024-09-24
3316,32345,Quality Issue,2312.5,2024-10-05
3317,47921,Damaged Product,27498.16,2025-05-27
3318,3549,Quality Issue,32410.2,2025-05-25
3319,6313,Quality Issue,34088.38,2024-06-19
3320,39945,Damaged Product,11177.07,2026-05-21
3321,49276,Quality Issue,9836.29,2024-11-30
3322,43912,Late Delivery,41060.88,2025-01-30
3323,26880,Wrong Item,38204.6,2024-11-29
3324,38381,Quality Issue,3453.33,2024-05-30
3325,1070,Wrong Item,4013.5,2026-01-11
3326,34556,Quality Issue,18515.0,2024-10-07
3327,33818,Changed Mind,31273.23,2025-03-02
3328,3056,Late Delivery,16325.96,2026-02-03
3329,4570,Quality Issue,24199.66,2024-08-05
3330,43089,Damaged Product,31359.52,2025-05-17
3331,45369,Damaged Product,35753.95,2025-01-01
3332,40382,Quality Issue,15574.8,2026-02-24
3333,22297,Wrong Item,31273.77,2026-01-29
3334,48972,Changed Mind,15045.08,2026-04-18
3335,45407,Quality Issue,20504.24,2025-08-13
3336,23006,Changed Mind,40563.75,2025-07-02
3337,47091,Late Delivery,8945.1,2025-12-13
3338,7742,Quality Issue,15612.51,2025-08-04
3339,26336,Damaged Product,33986.97,2026-03-15
3340,4074,Quality Issue,27850.08,2024-09-13
3341,46851,Changed Mind,28917.25,2024-10-23
3342,33029,Quality Issue,27532.64,2025-08-29
3343,34968,Late Delivery,12659.05,2025-11-28
3344,40027,Late Delivery,9115.56,2024-07-02
3345,39898,Wrong Item,46024.48,2025-11-03
3346,1853,Late Delivery,39912.23,2026-04-29
3347,19628,Damaged Product,31361.52,2025-10-05
3348,16537,Late Delivery,34764.78,2026-05-16
3349,3378,Quality Issue,2723.67,2026-02-26
3350,27807,Late Delivery,31834.78,2024-12-21
3351,48020,Changed Mind,18342.02,2026-02-26
3352,23423,Changed Mind,12257.64,2024-10-05
3353,32504,Changed Mind,24128.52,2026-01-05
3354,31930,Quality Issue,203.37,2025-10-29
3355,14354,Wrong Item,20906.61,2025-02-12
3356,49200,Damaged Product,46518.8,2024-11-11
3357,6247,Damaged Product,7549.12,2026-02-10
3358,10105,Quality Issue,28164.74,2025-02-01
3359,17763,Late Delivery,31942.17,2026-03-02
3360,7489,Changed Mind,19298.56,2025-12-29
3361,41478,Quality Issue,22068.92,2025-04-02
3362,17904,Changed Mind,19638.79,2025-03-07
3363,44414,Damaged Product,4110.46,2024-12-13
3364,35970,Quality Issue,48322.43,2025-08-15
3365,45384,Damaged Product,1356.53,2024-07-16
3366,28986,Damaged Product,20796.3,2025-06-21
3367,45459,Changed Mind,19205.49,2024-07-16
3368,6860,Damaged Product,38376.66,2024-06-26
3369,42204,Quality Issue,23257.5,2024-11-21
3370,47678,Quality Issue,5992.27,2025-12-19
3371,28781,Wrong Item,7936.22,2024-09-01
3372,19691,Damaged Product,2201.74,2024-09-21
3373,10996,Damaged Product,32455.93,2025-02-18
3374,9109,Changed Mind,17721.53,2024-06-10
3375,47474,Changed Mind,49550.62,2025-06-03
3376,33413,Late Delivery,35446.28,2025-05-25
3377,13389,Quality Issue,172.75,2025-12-18
3378,46100,Late Delivery,27093.09,2025-09-06
3379,21421,Quality Issue,35285.53,2024-12-06
3380,24949,Late Delivery,30213.04,2024-07-11
3381,30237,Damaged Product,13833.03,2025-11-16
3382,38130,Wrong Item,34764.64,2025-03-01
3383,20213,Quality Issue,8890.55,2024-11-06
3384,3163,Wrong Item,23276.61,2024-11-15
3385,12749,Late Delivery,21461.58,2024-08-25
3386,27364,Wrong Item,36881.19,2025-07-31
3387,48205,Changed Mind,28780.88,2024-09-03
3388,10984,Wrong Item,16095.15,2025-07-16
3389,45406,Damaged Product,11371.04,2024-07-12
3390,35882,Changed Mind,11066.45,2025-02-20
3391,44815,Wrong Item,38762.01,2024-07-04
3392,4563,Quality Issue,27946.88,2025-09-07
3393,11006,Changed Mind,26700.28,2026-05-08
3394,1130,Damaged Product,33084.55,2025-02-18
3395,49863,Changed Mind,42037.93,2024-07-28
3396,39315,Late Delivery,46338.91,2024-10-16
3397,30699,Quality Issue,12913.29,2026-04-19
3398,4856,Quality Issue,2383.49,2024-08-05
3399,28094,Late Delivery,43029.16,2025-01-03
3400,8393,Late Delivery,27678.1,2025-03-10
3401,36242,Damaged Product,25268.28,2024-07-24
3402,4514,Damaged Product,43411.46,2025-04-23
3403,45162,Wrong Item,37708.74,2025-05-05
3404,36417,Quality Issue,33503.07,2025-08-14
3405,1217,Quality Issue,21629.49,2025-01-12
3406,34443,Late Delivery,44316.62,2025-08-13
